model_name,noise_level,interpolator_method,estimator,variable_name,variable_type,true_value,estimated_value,rel_error,cluster_id,solution_in_cluster,overall_problem_error
vanderpol,0.0,GPR,PE,x1(t),state,2.0,1.999992334363275,3.832818362470292e-6,2,1,1.6177019243956675e-7
vanderpol,0.0,GPR,PE,x2(t),state,0.0,2.5893511253042e-5,2.5893511253042e-5,2,1,1.6177019243956675e-7
vanderpol,0.0,GPR,PE,a,parameter,1.0,1.000000391841285,3.9184128497460335e-7,2,1,1.6177019243956675e-7
vanderpol,0.0,GPR,PE,b,parameter,1.0,0.9999962000680431,3.7999319568715606e-6,2,1,1.6177019243956675e-7
vanderpol,0.0,GPR,PE,x1(t),state,2.0,2.0000074559062258,3.7279531128753263e-6,3,1,1.360975002586003e-7
vanderpol,0.0,GPR,PE,x2(t),state,0.0,-2.1370664112060823e-5,2.1370664112060823e-5,3,1,1.360975002586003e-7
vanderpol,0.0,GPR,PE,a,parameter,1.0,0.9999998388311861,1.611688138503098e-7,3,1,1.360975002586003e-7
vanderpol,0.0,GPR,PE,b,parameter,1.0,1.0000001792588702,1.7925887019210052e-7,3,1,1.360975002586003e-7
vanderpol,0.0,GPR,PE,x1(t),state,2.0,1.9971209351652237,0.0014395324173881452,4,1,4.9937753129518195e-5
vanderpol,0.0,GPR,PE,x2(t),state,0.0,0.007789555931035733,0.007789555931035733,4,1,4.9937753129518195e-5
vanderpol,0.0,GPR,PE,a,parameter,1.0,0.9999933669190332,6.633080966822469e-6,4,1,4.9937753129518195e-5
vanderpol,0.0,GPR,PE,b,parameter,1.0,0.9999814941671499,1.8505832850124193e-5,4,1,4.9937753129518195e-5
vanderpol,0.01,GPR,PE,x1(t),state,2.0,1.994920663505263,0.0025396682473685095,1,1,0.0027395754782039844
vanderpol,0.01,GPR,PE,x2(t),state,0.0,0.008952600384949435,0.008952600384949435,1,1,0.0027395754782039844
vanderpol,0.01,GPR,PE,a,parameter,1.0,0.9775238691649231,0.022476130835076935,1,1,0.0027395754782039844
vanderpol,0.01,GPR,PE,b,parameter,1.0,1.0015547884290272,0.0015547884290272318,1,1,0.0027395754782039844
vanderpol,0.01,GPR,PE,x1(t),state,2.0,1.9791579820974297,0.010421008951285171,2,1,0.0010326508379554357
vanderpol,0.01,GPR,PE,x2(t),state,0.0,0.08962939953507829,0.08962939953507829,2,1,0.0010326508379554357
vanderpol,0.01,GPR,PE,a,parameter,1.0,1.0012122622656274,0.0012122622656274284,2,1,0.0010326508379554357
vanderpol,0.01,GPR,PE,b,parameter,1.0,0.9833926411120703,0.016607358887929746,2,1,0.0010326508379554357
vanderpol,0.01,GPR,PE,x1(t),state,2.0,1.875813142533906,0.06209342873304702,3,1,0.002402434836359302
vanderpol,0.01,GPR,PE,x2(t),state,0.0,0.3367784277007962,0.3367784277007962,3,1,0.002402434836359302
vanderpol,0.01,GPR,PE,a,parameter,1.0,1.00172303627679,0.0017230362767899354,3,1,0.002402434836359302
vanderpol,0.01,GPR,PE,b,parameter,1.0,0.9640861716941044,0.03591382830589562,3,1,0.002402434836359302
vanderpol,0.01,GPR,PE,x1(t),state,2.0,2.282888431850012,0.141444215925006,4,1,0.004936791221761204
vanderpol,0.01,GPR,PE,x2(t),state,0.0,-0.8614524912973568,0.8614524912973568,4,1,0.004936791221761204
vanderpol,0.01,GPR,PE,a,parameter,1.0,1.015142969805375,0.015142969805375106,4,1,0.004936791221761204
vanderpol,0.01,GPR,PE,b,parameter,1.0,0.9957357829577747,0.004264217042225349,4,1,0.004936791221761204
vanderpol,0.01,GPR,PE,x1(t),state,2.0,1.7922881213324744,0.1038559393337628,5,1,0.0034114029263211387
vanderpol,0.01,GPR,PE,x2(t),state,0.0,0.4338262072950181,0.4338262072950181,5,1,0.0034114029263211387
vanderpol,0.01,GPR,PE,a,parameter,1.0,0.9896245403459855,0.01037545965401454,5,1,0.0034114029263211387
vanderpol,0.01,GPR,PE,b,parameter,1.0,0.9935068818047652,0.006493118195234793,5,1,0.0034114029263211387
vanderpol,0.01,GPR,PE,x1(t),state,2.0,-0.4363347647240034,1.2181673823620016,6,1,0.06146212976802081
vanderpol,0.01,GPR,PE,x2(t),state,0.0,-0.1720285711992314,0.1720285711992314,6,1,0.06146212976802081
vanderpol,0.01,GPR,PE,a,parameter,1.0,3.7389193061110264,2.7389193061110264,6,1,0.06146212976802081
vanderpol,0.01,GPR,PE,b,parameter,1.0,2.5627966045018833,1.5627966045018833,6,1,0.06146212976802081
vanderpol,0.01,GPR,PE,x1(t),state,2.0,1.8283302336795433,0.08583488316022836,7,1,0.002811630342706071
vanderpol,0.01,GPR,PE,x2(t),state,0.0,0.33848234080804707,0.33848234080804707,7,1,0.002811630342706071
vanderpol,0.01,GPR,PE,a,parameter,1.0,0.9875079895427514,0.01249201045724857,7,1,0.002811630342706071
vanderpol,0.01,GPR,PE,b,parameter,1.0,1.0111574941664534,0.011157494166453397,7,1,0.002811630342706071
vanderpol,0.01,GPR,PE,x1(t),state,2.0,4.205437881366442e7,2.102718840683221e7,8,1,4.576212534546374e19
vanderpol,0.01,GPR,PE,x2(t),state,0.0,-2.759456158331459e22,2.759456158331459e22,8,1,4.576212534546374e19
vanderpol,0.01,GPR,PE,a,parameter,1.0,0.9501766053396606,0.04982339466033936,8,1,4.576212534546374e19
vanderpol,0.01,GPR,PE,b,parameter,1.0,1.0575853332632477,0.05758533326324766,8,1,4.576212534546374e19
vanderpol,0.01,GPR,PE,x1(t),state,2.0,0.7228884015539667,0.6385557992230166,9,1,0.03168769053279948
vanderpol,0.01,GPR,PE,x2(t),state,0.0,1.0779090785940864,1.0779090785940864,9,1,0.03168769053279948
vanderpol,0.01,GPR,PE,a,parameter,1.0,1.0593776385621176,0.05937763856211764,9,1,0.03168769053279948
vanderpol,0.01,GPR,PE,b,parameter,1.0,0.31181295505976486,0.6881870449402352,9,1,0.03168769053279948
vanderpol,0.05,GPR,PE,x1(t),state,2.0,1.9363653021307665,0.03181734893461674,1,1,0.019371843226524774
vanderpol,0.05,GPR,PE,x2(t),state,0.0,-0.011735407843183599,0.011735407843183599,1,1,0.019371843226524774
vanderpol,0.05,GPR,PE,a,parameter,1.0,0.8189386612877256,0.18106133871227437,1,1,0.019371843226524774
vanderpol,0.05,GPR,PE,b,parameter,1.0,1.0323709525466926,0.032370952546692644,1,1,0.019371843226524774
vanderpol,0.05,GPR,PE,x1(t),state,2.0,2.0092887748662265,0.0046443874331132395,2,1,0.0038302285696267427
vanderpol,0.05,GPR,PE,x2(t),state,0.0,-0.005438274560421732,0.005438274560421732,2,1,0.0038302285696267427
vanderpol,0.05,GPR,PE,a,parameter,1.0,0.9843399551656399,0.01566004483436012,2,1,0.0038302285696267427
vanderpol,0.05,GPR,PE,b,parameter,1.0,0.9804173748672538,0.019582625132746223,2,1,0.0038302285696267427
vanderpol,0.05,GPR,PE,x1(t),state,2.0,2.0117206871202806,0.005860343560140313,3,1,0.0036783316671870395
vanderpol,0.05,GPR,PE,x2(t),state,0.0,-0.06420571452145463,0.06420571452145463,3,1,0.0036783316671870395
vanderpol,0.05,GPR,PE,a,parameter,1.0,0.980584940252711,0.019415059747288965,3,1,0.0036783316671870395
vanderpol,0.05,GPR,PE,b,parameter,1.0,1.0026334141340727,0.002633414134072698,3,1,0.0036783316671870395
vanderpol,0.05,GPR,PE,x1(t),state,2.0,3.3019222876536114,0.6509611438268057,4,1,0.02918111112167183
vanderpol,0.05,GPR,PE,x2(t),state,0.0,-8.070756496784504,8.070756496784504,4,1,0.02918111112167183
vanderpol,0.05,GPR,PE,a,parameter,1.0,0.9910511836974445,0.008948816302555507,4,1,0.02918111112167183
vanderpol,0.05,GPR,PE,b,parameter,1.0,1.0256708040253495,0.025670804025349492,4,1,0.02918111112167183
vanderpol,0.05,GPR,PE,x1(t),state,2.0,1.6172679158503993,0.19136604207480035,5,1,0.007008976426678287
vanderpol,0.05,GPR,PE,x2(t),state,0.0,0.7669874182471602,0.7669874182471602,5,1,0.007008976426678287
vanderpol,0.05,GPR,PE,a,parameter,1.0,1.0183618941716044,0.018361894171604387,5,1,0.007008976426678287
vanderpol,0.05,GPR,PE,b,parameter,1.0,1.0070028422468493,0.007002842246849328,5,1,0.007008976426678287
vanderpol,0.05,GPR,PE,x1(t),state,2.0,2.333285720667834,0.16664286033391695,6,1,0.019164508832095386
vanderpol,0.05,GPR,PE,x2(t),state,0.0,-2.4722155376514436,2.4722155376514436,6,1,0.019164508832095386
vanderpol,0.05,GPR,PE,a,parameter,1.0,0.7385385274826212,0.26146147251737883,6,1,0.019164508832095386
vanderpol,0.05,GPR,PE,b,parameter,1.0,0.9072791827062348,0.09272081729376525,6,1,0.019164508832095386
vanderpol,0.05,GPR,PE,x1(t),state,2.0,1.6432097841242657,0.17839510793786717,7,1,0.007505821954126156
vanderpol,0.05,GPR,PE,x2(t),state,0.0,0.8447645796460972,0.8447645796460972,7,1,0.007505821954126156
vanderpol,0.05,GPR,PE,a,parameter,1.0,1.0385960099616383,0.038596009961638256,7,1,0.007505821954126156
vanderpol,0.05,GPR,PE,b,parameter,1.0,0.9792263998248752,0.02077360017512475,7,1,0.007505821954126156
vanderpol,0.05,GPR,PE,x1(t),state,2.0,-1.5057020201156044e7,7.528511100578022e6,8,1,1.8152673161794345e18
vanderpol,0.05,GPR,PE,x2(t),state,0.0,1.0946061916561839e21,1.0946061916561839e21,8,1,1.8152673161794345e18
vanderpol,0.05,GPR,PE,a,parameter,1.0,1.0982355344300478,0.09823553443004784,8,1,1.8152673161794345e18
vanderpol,0.05,GPR,PE,b,parameter,1.0,1.0564709204411924,0.056470920441192396,8,1,1.8152673161794345e18
vanderpol,0.05,GPR,PE,x1(t),state,2.0,0.6026076143069146,0.6986961928465427,9,1,0.029401474633364528
vanderpol,0.05,GPR,PE,x2(t),state,0.0,0.22426482572425896,0.22426482572425896,9,1,0.029401474633364528
vanderpol,0.05,GPR,PE,a,parameter,1.0,0.7240759526872783,0.2759240473127217,9,1,0.029401474633364528
vanderpol,0.05,GPR,PE,b,parameter,1.0,0.6992135425380915,0.30078645746190846,9,1,0.029401474633364528
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,2.0000000000082476,4.1238124026676815e-12,1,1,0.1904141624745944
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.5000000000091624,1.8324897155252984e-11,1,1,0.1904141624745944
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.4999999999985014,9.990526924260241e-13,1,1,0.1904141624745944
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.8999999999989843,1.1286033835883952e-12,1,1,0.1904141624745944
lv_periodic,0.0,aaad,PE,c,parameter,3.0,3.000000000040177,1.3392398301448338e-11,1,1,0.1904141624745944
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.8000000000050845,6.355610482344787e-12,1,1,0.1904141624745944
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,1.9999999999919367,4.0316638916237935e-12,1,2,0.1904141624739287
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.5000000000026702,5.340394793051928e-12,1,2,0.1904141624739287
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.5000000000001947,1.2982207901283496e-13,1,2,0.1904141624739287
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.9000000000018593,2.0658783325997218e-12,1,2,0.1904141624739287
lv_periodic,0.0,aaad,PE,c,parameter,3.0,3.000000000004669,1.5563846507878527e-12,1,2,0.1904141624739287
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.800000000002503,3.1287472612717693e-12,1,2,0.1904141624739287
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,2.0000000000096603,4.830136290934206e-12,1,3,0.1904141624746342
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.49999999999519174,9.616529794698181e-12,1,3,0.1904141624746342
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.4999999999971223,1.9184653865522705e-12,1,3,0.1904141624746342
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.8999999999990127,1.097023706443502e-12,1,3,0.1904141624746342
lv_periodic,0.0,aaad,PE,c,parameter,3.0,3.0000000000011786,3.928709209806887e-13,1,3,0.1904141624746342
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.8000000000005004,6.254718964981976e-13,1,3,0.1904141624746342
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,2.0000000000338054,1.6902701460708158e-11,1,4,0.19041416247553278
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.4999999999887289,2.2542190336594103e-11,1,4,0.19041416247553278
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.4999999999936962,4.2025642225477595e-12,1,4,0.19041416247553278
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.8999999999881874,1.3125179955232448e-11,1,4,0.19041416247553278
lv_periodic,0.0,aaad,PE,c,parameter,3.0,3.0000000000020424,6.80788758700146e-13,1,4,0.19041416247553278
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.8000000000010413,1.301597718494918e-12,1,4,0.19041416247553278
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,1.9999999914409587,4.279520626759847e-9,1,5,0.19041416222783644
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.5000000036263968,7.252793698953042e-9,1,5,0.19041416222783644
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.5000000011847219,7.898145841049123e-10,1,5,0.19041416222783644
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.9000000002497427,2.7749185665331627e-10,1,5,0.19041416222783644
lv_periodic,0.0,aaad,PE,c,parameter,3.0,3.000000000056496,1.8832047032901755e-11,1,5,0.19041416222783644
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.8000000000109254,1.3656714648035972e-11,1,5,0.19041416222783644
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,2.0000000001247846,6.239231353788455e-11,1,6,0.19041416247878565
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.4999999999582536,8.349276825470042e-11,1,6,0.19041416247878565
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.4999999999898952,6.736537253952217e-12,1,6,0.19041416247878565
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.8999999999747721,2.8031034283849798e-11,1,6,0.19041416247878565
lv_periodic,0.0,aaad,PE,c,parameter,3.0,2.9999999999951634,1.612191861492344e-12,1,6,0.19041416247878565
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.7999999999981029,2.3714363805993344e-12,1,6,0.19041416247878565
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,1.999999999948824,2.5587976182350758e-11,1,7,0.19041416247289047
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.5000000000204946,4.0989212024555854e-11,1,7,0.19041416247289047
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.5000000000039677,2.6451433636035895e-12,1,7,0.19041416247289047
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.9000000000008063,8.958266227586541e-13,1,7,0.19041416247289047
lv_periodic,0.0,aaad,PE,c,parameter,3.0,3.000000000003205,1.068330609162634e-12,1,7,0.19041416247289047
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.8000000000003692,4.614364446098307e-13,1,7,0.19041416247289047
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,1.9999999999634304,1.8284818104064016e-11,1,8,0.1904141624731174
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.5000000000120911,2.4182211788570385e-11,1,8,0.1904141624731174
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.5000000000036038,2.4025226252888388e-12,1,8,0.1904141624731174
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.9000000000099448,1.1049803047866489e-11,1,8,0.1904141624731174
lv_periodic,0.0,aaad,PE,c,parameter,3.0,2.999999999996467,1.177724584522366e-12,1,8,0.1904141624731174
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.7999999999991148,1.1066147997951248e-12,1,8,0.1904141624731174
lv_periodic,0.0,aaad,PE,x1(t),state,2.0,2.033975249692087,0.016987624846043436,2,1,0.19132256621514454
lv_periodic,0.0,aaad,PE,x2(t),state,0.5,0.48732991098133943,0.025340178037321137,2,1,0.19132256621514454
lv_periodic,0.0,aaad,PE,a,parameter,1.5,1.497291962961302,0.001805358025798694,2,1,0.19132256621514454
lv_periodic,0.0,aaad,PE,b,parameter,0.9,0.8994373893823201,0.0006251229085332512,2,1,0.19132256621514454
lv_periodic,0.0,aaad,PE,c,parameter,3.0,3.0001834735837294,6.115786124312923e-5,2,1,0.19132256621514454
lv_periodic,0.0,aaad,PE,d,parameter,0.8,0.8000504417567725,6.305219596561273e-5,2,1,0.19132256621514454
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,5.34975274267507,1.6748763713375352,1,1,0.22899187985112565
lv_periodic,0.01,aaad,PE,x2(t),state,0.5,0.024097876882609386,0.9518042462347812,1,1,0.22899187985112565
lv_periodic,0.01,aaad,PE,a,parameter,1.5,0.4976484666554681,0.6682343555630212,1,1,0.22899187985112565
lv_periodic,0.01,aaad,PE,b,parameter,0.9,0.5603216381653855,0.37742040203846056,1,1,0.22899187985112565
lv_periodic,0.01,aaad,PE,c,parameter,3.0,2.827351803201465,0.057549398932844976,1,1,0.22899187985112565
lv_periodic,0.01,aaad,PE,d,parameter,0.8,0.7986275910463687,0.0017155111920391652,1,1,0.22899187985112565
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,1.672548616577735e-17,1.0,2,1,2.7828082541760223e13
lv_periodic,0.01,aaad,PE,x2(t),state,0.5,2889.788372449808,5778.576744899616,2,1,2.7828082541760223e13
lv_periodic,0.01,aaad,PE,a,parameter,1.5,-0.11832470688233789,1.0788831379215587,2,1,2.7828082541760223e13
lv_periodic,0.01,aaad,PE,b,parameter,0.9,-1.9130540488446033,3.125615609827337,2,1,2.7828082541760223e13
lv_periodic,0.01,aaad,PE,c,parameter,3.0,2.8556265652982873,0.048124478233904235,2,1,2.7828082541760223e13
lv_periodic,0.01,aaad,PE,d,parameter,0.8,0.672310933980964,0.15961133252379509,2,1,2.7828082541760223e13
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,7.424393166265387e303,3.7121965831326935e303,3,1,1.0e15
lv_periodic,0.01,aaad,PE,x2(t),state,0.5,0.0,1.0,3,1,1.0e15
lv_periodic,0.01,aaad,PE,a,parameter,1.5,-2797.2256443407323,1865.817096227155,3,1,1.0e15
lv_periodic,0.01,aaad,PE,b,parameter,0.9,-707.1918909506264,786.7687677229183,3,1,1.0e15
lv_periodic,0.01,aaad,PE,c,parameter,3.0,-0.7060125280548786,1.2353375093516261,3,1,1.0e15
lv_periodic,0.01,aaad,PE,d,parameter,0.8,0.19176610848635703,0.7602923643920537,3,1,1.0e15
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,1.7256114060592866,0.13719429697035668,4,1,0.17011869831842005
lv_periodic,0.01,aaad,PE,x2(t),state,0.5,0.6199519330780823,0.23990386615616455,4,1,0.17011869831842005
lv_periodic,0.01,aaad,PE,a,parameter,1.5,1.3646444597286238,0.09023702684758413,4,1,0.17011869831842005
lv_periodic,0.01,aaad,PE,b,parameter,0.9,0.41979841880923885,0.533557312434179,4,1,0.17011869831842005
lv_periodic,0.01,aaad,PE,c,parameter,3.0,3.758230532563868,0.2527435108546226,4,1,0.17011869831842005
lv_periodic,0.01,aaad,PE,d,parameter,0.8,1.111521496376479,0.3894018704705987,4,1,0.17011869831842005
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,1.769100844421348e-5,0.9999911544957779,5,1,3.085706224409221e7
lv_periodic,0.01,aaad,PE,x2(t),state,0.5,0.37913277793836636,0.24173444412326728,5,1,3.085706224409221e7
lv_periodic,0.01,aaad,PE,a,parameter,1.5,2.268335054313848,0.5122233695425654,5,1,3.085706224409221e7
lv_periodic,0.01,aaad,PE,b,parameter,0.9,1.0817251665723027,0.20191685174700294,5,1,3.085706224409221e7
lv_periodic,0.01,aaad,PE,c,parameter,3.0,-0.02924150948917189,1.009747169829724,5,1,3.085706224409221e7
lv_periodic,0.01,aaad,PE,d,parameter,0.8,0.16415028605570262,0.7948121424303718,5,1,3.085706224409221e7
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,5.2663404016398045,1.6331702008199023,6,1,0.23433631491340723
lv_periodic,0.01,aaad,PE,x2(t),state,0.5,0.42579290304921624,0.14841419390156751,6,1,0.23433631491340723
lv_periodic,0.01,aaad,PE,a,parameter,1.5,1.85921051951205,0.23947367967470004,6,1,0.23433631491340723
lv_periodic,0.01,aaad,PE,b,parameter,0.9,2.0421133778075617,1.2690148642306243,6,1,0.23433631491340723
lv_periodic,0.01,aaad,PE,c,parameter,3.0,3.278304528361599,0.09276817612053294,6,1,0.23433631491340723
lv_periodic,0.01,aaad,PE,d,parameter,0.8,0.913747915993427,0.14218489499178366,6,1,0.23433631491340723
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,4.6683214865506984e302,2.3341607432753492e302,7,1,1.0e15
lv_periodic,0.01,aaad,PE,x2(t),state,0.5,0.0,1.0,7,1,1.0e15
lv_periodic,0.01,aaad,PE,a,parameter,1.5,-44490.90881408139,29661.605876054262,7,1,1.0e15
lv_periodic,0.01,aaad,PE,b,parameter,0.9,-9594.081916021705,10661.091017801895,7,1,1.0e15
lv_periodic,0.01,aaad,PE,c,parameter,3.0,-0.3294988460402345,1.1098329486800782,7,1,1.0e15
lv_periodic,0.01,aaad,PE,d,parameter,0.8,0.0994268674760611,0.8757164156549236,7,1,1.0e15
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,10.5570343294467,4.27851716472335,8,1,0.36450007894040426
lv_periodic,0.01,aaad,PE,x2(t),state,0.5,1.3807776645465597,1.7615553290931194,8,1,0.36450007894040426
lv_periodic,0.01,aaad,PE,a,parameter,1.5,1.6538094046963996,0.10253960313093306,8,1,0.36450007894040426
lv_periodic,0.01,aaad,PE,b,parameter,0.9,1.2481725526635745,0.3868583918484161,8,1,0.36450007894040426
lv_periodic,0.01,aaad,PE,c,parameter,3.0,2.1531376321805205,0.2822874559398265,8,1,0.36450007894040426
lv_periodic,0.01,aaad,PE,d,parameter,0.8,0.4896891861569029,0.3878885173038714,8,1,0.36450007894040426
lv_periodic,0.01,aaad,PE,x1(t),state,2.0,2.4184876707505554e101,1.2092438353752777e101,9,1,4.2140794440435475e98
